iter	Passed	Remaining
3223	54182	113877
3224	54199	113860
3225	54217	113846
3226	54237	113836
3227	54253	113817
3228	54269	113799
3229	54285	113780
3230	54300	113759
3231	54316	113741
3232	54331	113722
3233	54348	113704
3234	54364	113687
3235	54379	113666
3236	54396	113648
3237	54412	113631
3238	54434	113625
3239	54454	113615
3240	54472	113600
3241	54490	113586
3242	54507	113570
3243	54524	113554
3244	54542	113539
3245	54558	113521
3246	54576	113505
3247	54593	113489
3248	54608	113469
3249	54624	113450
3250	54654	113460
3251	54671	113444
3252	54687	113425
3253	54703	113408
3254	54720	113390
3255	54735	113370
3256	54750	113351
3257	54766	113333
3258	54783	113315
3259	54798	113294
3260	54812	113273
3261	54828	113253
3262	54847	113241
3263	54867	113230
3264	54882	113211
3265	54897	113191
3266	54913	113171
3267	54928	113150
3268	54945	113134
3269	54961	113115
3270	54976	113096
3271	54991	113075
3272	55007	113056
3273	55023	113038
3274	55041	113024
3275	55061	113013
3276	55078	112997
3277	55094	112978
3278	55109	112957
3279	55124	112937
3280	55140	112920
3281	55156	112901
3282	55176	112890
3283	55192	112872
3284	55209	112855
3285	55225	112836
3286	55241	112818
3287	55259	112805
3288	55280	112795
3289	55342	112871
3290	55370	112878
3291	55393	112873
3292	55411	112858
3293	55438	112862
3294	55458	112852
3295	55482	112849
3296	55500	112835
3297	55518	112822
3298	55535	112804
3299	55551	112787
3300	55568	112769
3301	55584	112751
3302	55601	112735
3303	55617	112716
3304	55632	112696
3305	55647	112675
3306	55664	112658
3307	55684	112649
3308	55703	112636
3309	55719	112617
3310	55735	112598
3311	55750	112578
3312	55765	112558
3313	55781	112538
3314	55796	112519
3315	55814	112503
3316	55829	112484
3317	55844	112463
3318	55859	112443
3319	55876	112425
3320	55895	112414
3321	55912	112397
3322	55929	112379
3323	55943	112358
3324	55958	112336
3325	55973	112317
3326	55990	112300
3327	56004	112279
3328	56020	112259
3329	56035	112238
3330	56049	112217
3331	56065	112197
3332	56081	112179
3333	56100	112167
3334	56119	112155
3335	56136	112137
3336	56151	112117
3337	56168	112100
3338	56186	112086
3339	56201	112067
3340	56219	112051
3341	56234	112032
3342	56249	112011
3343	56265	111993
3344	56280	111971
3345	56297	111955
3346	56316	111942
3347	56331	111923
3348	56348	111906
3349	56364	111888
3350	56379	111868
3351	56394	111847
3352	56410	111827
3353	56427	111811
3354	56443	111793
3355	56458	111773
3356	56473	111753
3357	56489	111733
3358	56509	111722
3359	56525	111704
3360	56541	111687
3361	56561	111675
3362	56577	111658
3363	56594	111641
3364	56611	111624
3365	56628	111608
3366	56643	111588
3367	56661	111572
3368	56677	111554
3369	56694	111537
3370	56721	111540
3371	56742	111532
3372	56758	111514
3373	56774	111495
3374	56788	111474
3375	56805	111457
3376	56820	111437
3377	56836	111418
3378	56851	111398
3379	56867	111379
3380	56883	111361
3381	56900	111344
3382	56919	111331
3383	56936	111314
3384	56952	111296
3385	56968	111279
3386	56984	111260
3387	57001	111243
3388	57017	111224
3389	57032	111204
3390	57048	111185
3391	57063	111166
3392	57079	111147
3393	57094	111127
3394	57110	111108
3395	57128	111095
3396	57148	111084
3397	57165	111068
3398	57180	111047
3399	57196	111029
3400	57211	111008
3401	57226	110987
3402	57242	110969
3403	57258	110950
3404	57274	110932
3405	57291	110915
3406	57306	110894
3407	57321	110875
3408	57340	110862
3409	57357	110845
3410	57374	110830
3411	57390	110810
3412	57407	110794
3413	57423	110776
3414	57439	110758
3415	57455	110740
3416	57472	110723
3417	57489	110706
3418	57504	110687
3419	57522	110671
3420	57541	110658
3421	57560	110645
3422	57577	110630
3423	57594	110613
3424	57610	110595
3425	57626	110577
3426	57641	110557
3427	57658	110539
3428	57673	110519
3429	57690	110502
3430	57704	110481
3431	57718	110459
3432	57735	110442
3433	57753	110428
3434	57769	110410
3435	57786	110392
3436	57802	110374
3437	57818	110356
3438	57835	110339
3439	57851	110321
3440	57866	110301
3441	57881	110280
3442	57898	110265
3443	57915	110247
3444	57931	110229
3445	57947	110210
3446	57965	110196
3447	57983	110182
3448	57999	110164
3449	58015	110145
3450	58031	110127
3451	58046	110107
3452	58062	110088
3453	58076	110066
3454	58092	110047
3455	58109	110031
3456	58125	110012
3457	58142	109995
3458	58158	109978
3459	58178	109966
3460	58195	109951
3461	58211	109932
3462	58227	109914
3463	58241	109891
3464	58256	109872
3465	58271	109850
3466	58286	109831
3467	58302	109813
3468	58318	109794
3469	58334	109776
3470	58350	109757
3471	58366	109739
3472	58386	109729
3473	58403	109713
3474	58420	109695
3475	58435	109676
3476	58450	109655
3477	58465	109634
3478	58479	109614
3479	58495	109595
3480	58512	109577
3481	58527	109558
3482	58544	109541
3483	58561	109525
3484	58589	109529
3485	58608	109517
3486	58624	109497
3487	58642	109483
3488	58658	109465
3489	58673	109445
3490	58689	109427
3491	58704	109407
3492	58720	109388
3493	58736	109369
3494	58752	109351
3495	58767	109331
3496	58787	109320
3497	58802	109301
3498	58819	109284
3499	58836	109267
3500	58851	109246
3501	58866	109227
3502	58882	109209
3503	58899	109192
3504	58915	109174
3505	58931	109155
3506	58947	109137
3507	58963	109118
3508	58979	109100
3509	58997	109087
3510	59014	109070
3511	59031	109052
3512	59045	109031
3513	59061	109013
3514	59078	108996
3515	59095	108979
3516	59111	108961
3517	59128	108945
3518	59143	108926
3519	59160	108908
3520	59175	108889
3521	59192	108873
3522	59211	108859
3523	59228	108842
3524	59244	108824
3525	59260	108807
3526	59276	108788
3527	59291	108769
3528	59307	108750
3529	59322	108730
3530	59336	108708
3531	59351	108687
3532	59366	108667
3533	59382	108649
3534	59399	108633
3535	59420	108623
3536	59439	108611
3537	59455	108591
3538	59470	108573
3539	59486	108554
3540	59504	108539
3541	59520	108520
3542	59538	108506
3543	59554	108488
3544	59569	108468
3545	59585	108450
3546	59602	108434
3547	59621	108420
3548	59640	108407
3549	59655	108388
3550	59671	108369
3551	59687	108351
3552	59703	108333
3553	59719	108315
3554	59735	108295
3555	59751	108277
3556	59766	108258
3557	59781	108238
3558	59797	108220
3559	59813	108201
3560	59832	108189
3561	59848	108170
3562	59863	108150
3563	59879	108131
3564	59894	108112
3565	59911	108096
3566	59928	108078
3567	59943	108058
3568	59958	108038
3569	59973	108019
3570	59990	108002
3571	60006	107984
3572	60022	107966
3573	60040	107952
3574	60059	107938
3575	60076	107922
3576	60092	107903
3577	60108	107886
3578	60124	107867
3579	60139	107847
3580	60153	107825
3581	60168	107805
3582	60182	107785
3583	60199	107768
3584	60216	107751
3585	60232	107733
3586	60252	107722
3587	60268	107704
3588	60283	107683
3589	60298	107663
3590	60313	107644
3591	60329	107626
3592	60345	107608
3593	60364	107594
3594	60381	107578
3595	60397	107559
3596	60413	107541
3597	60430	107525
3598	60448	107510
3599	60475	107512
3600	60496	107502
3601	60516	107491
3602	60537	107481
3603	60554	107465
3604	60569	107446
3605	60584	107426
3606	60599	107405
3607	60615	107387
3608	60635	107375
3609	60655	107365
3610	60673	107350
3611	60691	107336
3612	60708	107319
3613	60723	107298
3614	60738	107279
3615	60754	107260
3616	60769	107240
3617	60785	107223
3618	60801	107205
3619	60817	107186
3620	60832	107167
3621	60847	107146
3622	60865	107131
3623	60882	107115
3624	60898	107097
3625	60913	107077
3626	60928	107058
3627	60944	107039
3628	60960	107021
3629	60979	107007
3630	60994	106988
3631	61010	106970
3632	61025	106949
3633	61042	106932
3634	61060	106919
3635	61077	106902
3636	61095	106887
3637	61111	106869
3638	61129	106855
3639	61149	106843
3640	61168	106831
3641	61187	106818
3642	61203	106799
3643	61219	106781
3644	61237	106766
3645	61257	106755
3646	61277	106744
3647	61293	106726
3648	61309	106707
3649	61326	106691
3650	61341	106671
3651	61356	106651
3652	61372	106632
3653	61388	106615
3654	61404	106597
3655	61420	106578
3656	61436	106560
3657	61450	106539
3658	61467	106522
3659	61485	106507
3660	61505	106496
3661	61521	106477
3662	61536	106458
3663	61554	106443
3664	61569	106424
3665	61585	106405
3666	61601	106388
3667	61618	106370
3668	61633	106351
3669	61649	106332
3670	61665	106313
3671	61680	106295
3672	61700	106283
3673	61717	106266
3674	61732	106247
3675	61749	106229
3676	61766	106213
3677	61782	106195
3678	61797	106175
3679	61813	106158
3680	61829	106138
3681	61845	106121
3682	61861	106102
3683	61876	106083
3684	61896	106071
3685	61913	106055
3686	61928	106035
3687	61945	106018
3688	61960	106000
3689	61975	105979
3690	61989	105958
3691	62004	105938
3692	62020	105920
3693	62036	105902
3694	62051	105882
3695	62066	105862
3696	62081	105842
3697	62100	105830
3698	62119	105817
3699	62136	105800
3700	62152	105781
3701	62166	105760
3702	62182	105742
3703	62198	105723
3704	62214	105705
3705	62230	105687
3706	62245	105667
3707	62261	105649
3708	62276	105630
3709	62293	105613
3710	62322	105616
3711	62341	105604
3712	62357	105586
3713	62373	105568
3714	62389	105550
3715	62404	105530
3716	62420	105511
3717	62435	105492
3718	62450	105473
3719	62466	105454
3720	62483	105438
3721	62500	105420
3722	62517	105405
3723	62536	105392
3724	62553	105375
3725	62568	105356
3726	62583	105335
3727	62599	105316
3728	62614	105298
3729	62630	105279
3730	62649	105266
3731	62669	105254
3732	62684	105234
3733	62699	105216
3734	62716	105199
3735	62735	105185
3736	62751	105167
3737	62767	105149
3738	62782	105130
3739	62798	105111
3740	62813	105091
3741	62829	105073
3742	62844	105054
3743	62860	105035
3744	62874	105014
3745	62889	104995
3746	62905	104976
3747	62923	104962
3748	62943	104949
3749	62959	104932
3750	62976	104915
3751	62991	104895
3752	63006	104875
3753	63021	104856
3754	63036	104837
3755	63052	104818
3756	63067	104799
3757	63085	104784
3758	63102	104767
3759	63119	104751
3760	63138	104738
3761	63154	104720
3762	63171	104703
3763	63187	104686
3764	63204	104669
3765	63218	104648
3766	63233	104628
3767	63248	104608
3768	63263	104588
3769	63279	104570
3770	63296	104553
3771	63311	104534
3772	63327	104517
3773	63347	104505
3774	63364	104488
3775	63380	104470
3776	63396	104452
3777	63411	104432
3778	63428	104415
3779	63443	104397
3780	63461	104380
3781	63477	104363
3782	63492	104344
3783	63507	104324
3784	63522	104303
3785	63538	104285
3786	63556	104271
3787	63572	104254
3788	63589	104236
3789	63607	104221
3790	63623	104204
3791	63640	104187
3792	63656	104169
3793	63670	104148
3794	63685	104129
3795	63701	104110
3796	63716	104091
3797	63732	104072
3798	63747	104053
3799	63768	104043
3800	63787	104030
3801	63804	104013
3802	63821	103997
3803	63838	103980
3804	63854	103962
3805	63869	103942
3806	63887	103928
3807	63903	103910
3808	63918	103890
3809	63933	103871
3810	63949	103852
3811	63965	103834
3812	63982	103818
3813	63997	103799
3814	64013	103781
3815	64030	103764
3816	64046	103746
3817	64061	103727
3818	64078	103709
3819	64093	103691
3820	64110	103674
3821	64125	103655
3822	64142	103637
3823	64158	103619
3824	64182	103614
3825	64202	103602
3826	64217	103583
3827	64232	103563
3828	64250	103549
3829	64266	103531
3830	64282	103513
3831	64299	103496
3832	64313	103476
3833	64329	103457
3834	64345	103438
3835	64361	103421
3836	64378	103405
3837	64399	103394
3838	64416	103378
3839	64431	103359
3840	64449	103343
3841	64466	103327
3842	64481	103307
3843	64496	103287
3844	64511	103268
3845	64525	103248
3846	64540	103228
3847	64556	103210
3848	64572	103191
3849	64592	103180
3850	64610	103165
3851	64625	103146
3852	64641	103127
3853	64659	103112
3854	64677	103098
3855	64695	103082
3856	64711	103064
3857	64725	103044
3858	64740	103024
3859	64754	103003
3860	64770	102985
3861	64787	102969
3862	64804	102952
3863	64822	102937
3864	64839	102921
3865	64854	102902
3866	64870	102884
3867	64887	102867
3868	64904	102850
3869	64920	102832
3870	64936	102815
3871	64951	102794
3872	64967	102777
3873	64984	102760
3874	65002	102745
3875	65020	102730
3876	65035	102711
3877	65051	102693
3878	65069	102678
3879	65087	102663
3880	65103	102645
3881	65119	102627
3882	65134	102607
3883	65148	102587
3884	65163	102567
3885	65178	102548
3886	65196	102532
3887	65215	102520
3888	65232	102503
3889	65247	102484
3890	65264	102466
3891	65281	102450
3892	65296	102432
3893	65313	102415
3894	65329	102397
3895	65345	102379
3896	65361	102360
3897	65375	102340
3898	65392	102322
3899	65408	102305
3900	65428	102293
3901	65446	102279
3902	65463	102261
3903	65477	102241
3904	65492	102222
3905	65507	102201
3906	65523	102183
3907	65538	102164
3908	65555	102148
3909	65569	102127
3910	65585	102109
3911	65601	102091
3912	65620	102077
3913	65638	102063
3914	65655	102046
3915	65670	102026
3916	65685	102008
3917	65701	101990
3918	65717	101971
3919	65733	101953
3920	65748	101934
3921	65763	101915
3922	65779	101896
3923	65794	101877
3924	65809	101858
3925	65825	101840
3926	65845	101829
3927	65875	101831
3928	65890	101812
3929	65905	101793
3930	65921	101775
3931	65938	101759
3932	65954	101740
3933	65969	101720
3934	65983	101700
3935	65998	101680
3936	66013	101661
3937	66029	101642
3938	66045	101624
3939	66065	101613
3940	66082	101597
3941	66100	101582
3942	66117	101565
3943	66132	101546
3944	66147	101526
3945	66163	101508
3946	66178	101489
3947	66193	101469
3948	66208	101450
3949	66226	101434
3950	66241	101416
3951	66262	101406
3952	66278	101387
3953	66294	101370
3954	66309	101350
3955	66325	101332
3956	66341	101314
3957	66356	101295
3958	66372	101276
3959	66387	101258
3960	66404	101240
3961	66420	101223
3962	66436	101204
3963	66451	101185
3964	66469	101170
3965	66488	101157
3966	66503	101138
3967	66518	101119
3968	66534	101101
3969	66551	101085
3970	66567	101066
3971	66583	101048
3972	66601	101033
3973	66617	101016
3974	66633	100997
3975	66648	100977
3976	66662	100957
3977	66681	100943
3978	66698	100927
3979	66713	100907
3980	66729	100890
3981	66745	100872
3982	66760	100852
3983	66775	100833
3984	66791	100815
3985	66806	100796
3986	66822	100777
3987	66839	100761
3988	66854	100742
3989	66869	100723
3990	66887	100708
3991	66905	100693
3992	66922	100677
3993	66937	100658
3994	66953	100639
3995	66969	100621
3996	66988	100608
3997	67005	100592
3998	67020	100573
3999	67038	100558
4000	67054	100539
4001	67070	100521
4002	67086	100504
4003	67107	100493
4004	67124	100476
4005	67139	100458
4006	67155	100439
4007	67170	100420
4008	67186	100402
4009	67203	100386
4010	67219	100368
4011	67234	100349
4012	67248	100328
4013	67263	100308
4014	67279	100290
4015	67298	100277
4016	67316	100262
4017	67333	100245
4018	67349	100228
4019	67365	100211
4020	67382	100194
4021	67398	100176
4022	67414	100158
4023	67432	100143
4024	67448	100125
4025	67464	100107
4026	67480	100089
4027	67498	100074
4028	67525	100072
4029	67543	100058
4030	67559	100039
4031	67574	100020
4032	67589	100002
4033	67605	99983
4034	67620	99964
4035	67636	99947
4036	67650	99925
4037	67665	99906
4038	67681	99887
4039	67697	99870
4040	67714	99854
4041	67730	99836
4042	67747	99820
4043	67763	99801
4044	67778	99782
4045	67797	99768
4046	67812	99750
4047	67827	99731
4048	67845	99714
4049	67861	99697
4050	67877	99679
4051	67894	99664
4052	67911	99647
4053	67926	99628
4054	67942	99609
4055	67959	99592
4056	67975	99576
4057	67992	99558
4058	68008	99540
4059	68024	99522
4060	68040	99505
4061	68058	99490
4062	68074	99472
4063	68091	99455
4064	68109	99441
4065	68126	99425
4066	68141	99406
4067	68157	99387
4068	68172	99369
4069	68188	99351
4070	68203	99331
4071	68218	99312
4072	68234	99293
4073	68250	99276
4074	68265	99257
4075	68282	99240
4076	68299	99224
4077	68317	99208
4078	68334	99193
4079	68350	99174
4080	68365	99155
4081	68382	99138
4082	68398	99121
4083	68415	99105
4084	68432	99088
4085	68447	99069
4086	68462	99050
4087	68478	99032
4088	68495	99015
4089	68510	98997
4090	68531	98986
4091	68548	98970
4092	68563	98951
4093	68578	98931
4094	68595	98915
4095	68612	98898
4096	68628	98881
4097	68644	98862
4098	68659	98843
4099	68674	98824
4100	68689	98805
4101	68706	98788
4102	68721	98769
4103	68742	98758
4104	68760	98743
4105	68776	98725
4106	68791	98706
4107	68808	98690
4108	68824	98673
4109	68839	98653
4110	68854	98634
4111	68870	98615
4112	68885	98596
4113	68900	98577
4114	68916	98559
4115	68932	98541
4116	68952	98529
4117	68968	98511
4118	68985	98495
4119	69001	98477
4120	69017	98459
4121	69033	98442
4122	69049	98423
4123	69064	98405
4124	69080	98388
4125	69097	98371
4126	69112	98351
4127	69128	98333
4128	69144	98315
4129	69171	98314
4130	69190	98300
4131	69206	98282
4132	69221	98262
4133	69236	98244
4134	69252	98225
4135	69267	98206
4136	69282	98187
4137	69297	98168
4138	69313	98150
4139	69330	98134
4140	69345	98115
4141	69363	98100
4142	69382	98086
4143	69399	98070
4144	69417	98055
4145	69435	98040
4146	69452	98024
4147	69470	98008
4148	69486	97991
4149	69502	97973
4150	69518	97955
4151	69536	97940
4152	69554	97924
4153	69573	97912
4154	69590	97896
4155	69605	97876
4156	69619	97856
4157	69635	97838
4158	69650	97819
4159	69666	97800
4160	69682	97782
4161	69697	97763
4162	69713	97746
4163	69729	97728
4164	69745	97710
4165	69761	97693
4166	69779	97678
4167	69797	97662
4168	69813	97645
4169	69830	97628
4170	69845	97608
4171	69861	97591
4172	69875	97571
4173	69891	97553
4174	69905	97532
4175	69920	97514
4176	69935	97495
4177	69951	97476
4178	69966	97457
4179	69988	97448
4180	70004	97430
4181	70021	97414
4182	70037	97396
4183	70053	97378
4184	70070	97362
4185	70086	97343
4186	70101	97325
4187	70118	97308
4188	70134	97290
4189	70151	97274
4190	70167	97256
4191	70185	97241
4192	70205	97228
4193	70221	97211
4194	70238	97195
4195	70253	97176
4196	70269	97158
4197	70283	97137
4198	70299	97120
4199	70315	97102
4200	70331	97083
4201	70346	97065
4202	70362	97047
4203	70377	97028
4204	70396	97015
4205	70414	97000
4206	70430	96982
4207	70445	96963
4208	70460	96944
4209	70476	96925
4210	70492	96908
4211	70509	96891
4212	70525	96874
4213	70540	96854
4214	70556	96837
4215	70571	96818
4216	70587	96800
4217	70607	96788
4218	70625	96773
4219	70640	96754
4220	70656	96736
4221	70671	96716
4222	70686	96698
4223	70702	96680
4224	70719	96663
4225	70734	96645
4226	70750	96626
4227	70764	96607
4228	70780	96588
4229	70795	96570
4230	70813	96554
4231	70842	96554
4232	70857	96536
4233	70873	96517
4234	70888	96498
4235	70902	96478
4236	70918	96460
4237	70935	96443
4238	70951	96425
4239	70965	96406
4240	70982	96389
4241	70998	96371
4242	71018	96359
4243	71036	96343
4244	71051	96325
4245	71066	96305
4246	71081	96287
4247	71096	96268
4248	71113	96251
4249	71129	96234
4250	71145	96216
4251	71160	96196
4252	71176	96179
4253	71193	96163
4254	71210	96146
4255	71228	96132
4256	71246	96116
4257	71261	96098
4258	71277	96079
4259	71292	96060
4260	71306	96040
4261	71322	96022
4262	71337	96004
4263	71353	95985
4264	71369	95967
4265	71385	95950
4266	71400	95931
4267	71418	95915
4268	71437	95902
4269	71454	95886
4270	71470	95868
4271	71485	95849
4272	71502	95833
4273	71519	95816
4274	71534	95797
4275	71550	95780
4276	71567	95763
4277	71582	95744
4278	71597	95725
4279	71612	95707
4280	71628	95688
4281	71648	95675
4282	71666	95661
4283	71681	95641
4284	71696	95622
4285	71711	95604
4286	71726	95585
4287	71743	95568
4288	71760	95552
4289	71775	95533
4290	71792	95516
4291	71808	95499
4292	71823	95480
4293	71839	95463
4294	71859	95449
4295	71876	95433
4296	71892	95415
4297	71909	95399
4298	71924	95380
4299	71940	95362
4300	71957	95346
4301	71973	95329
4302	71991	95313
4303	72007	95295
4304	72021	95276
4305	72037	95258
4306	72052	95239
4307	72071	95224
4308	72087	95208
4309	72103	95190
4310	72119	95172
4311	72136	95155
4312	72151	95136
4313	72167	95118
4314	72183	95102
4315	72209	95097
4316	72226	95081
4317	72241	95062
4318	72259	95046
4319	72277	95031
4320	72293	95014
4321	72309	94996
4322	72326	94980
4323	72342	94961
4324	72358	94944
4325	72374	94926
4326	72391	94910
4327	72406	94891
4328	72421	94872
4329	72437	94855
4330	72453	94836
4331	72468	94818
4332	72500	94820
4333	72517	94804
4334	72533	94787
4335	72549	94769
4336	72566	94752
4337	72582	94735
4338	72598	94717
4339	72613	94698
4340	72627	94678
4341	72642	94659
4342	72657	94640
4343	72674	94623
4344	72693	94609
4345	72712	94596
4346	72728	94578
4347	72744	94560
4348	72759	94542
4349	72774	94523
4350	72790	94505
4351	72807	94488
4352	72822	94470
4353	72839	94453
4354	72854	94434
4355	72869	94415
4356	72884	94397
4357	72904	94383
4358	72921	94368
4359	72938	94352
4360	72953	94332
4361	72968	94314
4362	72986	94298
4363	73003	94282
4364	73019	94264
4365	73035	94246
4366	73049	94227
4367	73066	94210
4368	73081	94191
4369	73098	94174
4370	73116	94160
4371	73134	94144
4372	73149	94125
4373	73165	94108
4374	73182	94092
4375	73197	94072
4376	73213	94055
4377	73229	94037
4378	73244	94018
4379	73260	94001
4380	73275	93981
4381	73290	93962
4382	73313	93954
4383	73338	93947
4384	73359	93937
4385	73381	93926
4386	73400	93913
4387	73418	93898
4388	73440	93888
4389	73462	93877
4390	73484	93867
4391	73503	93854
4392	73520	93838
4393	73545	93830
4394	73565	93819
4395	73581	93801
4396	73595	93781
4397	73612	93764
4398	73627	93745
4399	73643	93728
4400	73659	93710
4401	73674	93691
4402	73690	93673
4403	73706	93655
4404	73722	93638
4405	73741	93624
4406	73762	93612
4407	73778	93595
4408	73793	93576
4409	73809	93558
4410	73825	93540
4411	73842	93524
4412	73858	93507
4413	73875	93490
4414	73890	93471
4415	73907	93455
4416	73922	93436
4417	73940	93421
4418	73960	93408
4419	73977	93393
4420	73994	93376
4421	74009	93357
4422	74023	93337
4423	74038	93318
4424	74054	93300
4425	74071	93284
4426	74086	93265
4427	74102	93247
4428	74117	93229
4429	74133	93210
4430	74165	93212
4431	74182	93197
4432	74198	93178
4433	74213	93160
4434	74229	93142
4435	74246	93126
4436	74260	93105
4437	74276	93088
4438	74292	93070
4439	74306	93050
4440	74323	93033
4441	74338	93014
4442	74357	93000
4443	74374	92985
4444	74392	92969
4445	74407	92950
4446	74422	92932
4447	74437	92913
4448	74453	92894
4449	74469	92877
4450	74485	92860
4451	74501	92842
4452	74516	92823
4453	74530	92803
4454	74546	92785
4455	74566	92772
4456	74583	92757
4457	74599	92738
4458	74615	92721
4459	74630	92702
4460	74646	92684
4461	74661	92666
4462	74677	92648
4463	74693	92630
4464	74709	92613
4465	74724	92594
4466	74739	92575
4467	74760	92563
4468	74776	92546
4469	74793	92529
4470	74810	92513
4471	74825	92494
4472	74840	92476
4473	74856	92457
4474	74871	92438
4475	74888	92422
4476	74903	92403
4477	74919	92386
4478	74937	92371
4479	74955	92356
4480	74973	92340
4481	74988	92322
4482	75005	92304
4483	75022	92289
4484	75038	92270
4485	75052	92251
4486	75068	92234
4487	75084	92216
4488	75099	92197
4489	75114	92177
4490	75129	92159
4491	75145	92141
4492	75163	92127
4493	75180	92109
4494	75195	92091
4495	75210	92072
4496	75225	92054
4497	75241	92035
4498	75256	92017
4499	75271	91998
4500	75285	91978
4501	75301	91961
4502	75316	91941
4503	75333	91925
4504	75348	91907
4505	75368	91893
4506	75387	91879
4507	75404	91863
4508	75420	91846
4509	75436	91828
4510	75453	91811
4511	75467	91792
4512	75483	91774
4513	75500	91757
4514	75515	91739
4515	75531	91721
4516	75546	91703
4517	75565	91689
4518	75593	91686
4519	75609	91668
4520	75625	91650
4521	75641	91632
4522	75657	91615
4523	75673	91597
4524	75688	91578
4525	75704	91561
4526	75721	91544
4527	75736	91526
4528	75752	91508
4529	75768	91491
4530	75787	91476
4531	75803	91459
4532	75818	91440
4533	75835	91423
4534	75851	91406
4535	75869	91390
4536	75884	91372
4537	75901	91355
4538	75915	91336
4539	75931	91318
4540	75947	91301
4541	75963	91283
4542	75982	91269
4543	75999	91252
4544	76014	91233
4545	76029	91215
4546	76046	91199
4547	76061	91179
4548	76077	91162
4549	76092	91144
4550	76108	91126
4551	76123	91107
4552	76138	91088
4553	76154	91070
4554	76169	91052
4555	76188	91038
4556	76206	91022
4557	76222	91005
4558	76236	90985
4559	76252	90967
4560	76269	90951
4561	76285	90934
4562	76302	90917
4563	76319	90901
4564	76335	90883
4565	76351	90866
4566	76367	90848
4567	76384	90831
4568	76401	90816
4569	76419	90800
4570	76435	90783
4571	76452	90766
4572	76468	90749
4573	76483	90730
4574	76498	90710
4575	76513	90692
4576	76528	90674
4577	76544	90655
4578	76559	90637
4579	76575	90619
4580	76594	90606
4581	76611	90589
4582	76628	90572
4583	76643	90554
4584	76659	90536
4585	76674	90517
4586	76688	90498
4587	76705	90481
4588	76722	90465
4589	76738	90447
4590	76753	90428
4591	76768	90410
4592	76783	90391
4593	76801	90376
4594	76818	90359
4595	76834	90342
4596	76850	90324
4597	76865	90306
4598	76882	90289
4599	76897	90270
4600	76913	90253
4601	76930	90237
4602	76946	90219
4603	76961	90201
4604	76977	90183
4605	76993	90165
4606	77020	90161
4607	77040	90148
4608	77056	90129
4609	77071	90111
4610	77085	90092
4611	77101	90074
4612	77117	90056
4613	77133	90039
4614	77150	90023
4615	77165	90004
4616	77181	89987
4617	77197	89969
4618	77216	89955
4619	77234	89939
4620	77251	89922
4621	77267	89905
4622	77283	89888
4623	77299	89870
4624	77315	89853
4625	77330	89834
4626	77346	89817
4627	77362	89799
4628	77378	89781
4629	77394	89764
4630	77411	89747
4631	77431	89735
4632	77449	89719
4633	77465	89701
4634	77480	89683
4635	77495	89664
4636	77511	89647
4637	77526	89628
4638	77541	89610
4639	77559	89594
4640	77575	89577
4641	77591	89559
4642	77607	89542
4643	77625	89526
4644	77645	89513
4645	77662	89497
4646	77678	89479
4647	77694	89462
4648	77709	89443
4649	77725	89426
4650	77741	89408
4651	77757	89391
4652	77773	89373
4653	77788	89354
4654	77803	89336
4655	77819	89318
4656	77834	89300
4657	77856	89288
4658	77875	89275
4659	77891	89257
4660	77908	89241
4661	77924	89223
4662	77939	89205
4663	77955	89187
4664	77970	89169
4665	77986	89151
4666	78001	89132
4667	78018	89115
4668	78032	89096
4669	78050	89080
4670	78068	89065
4671	78084	89048
4672	78100	89030
4673	78115	89012
4674	78131	88994
4675	78147	88976
4676	78162	88958
4677	78177	88940
4678	78193	88921
4679	78207	88902
4680	78223	88884
4681	78237	88865
4682	78253	88848
4683	78271	88832
4684	78291	88819
4685	78308	88802
4686	78323	88783
4687	78338	88765
4688	78353	88747
4689	78369	88729
4690	78384	88710
4691	78399	88692
4692	78416	88676
4693	78431	88657
4694	78449	88641
4695	78463	88622
4696	78495	88623
4697	78513	88607
4698	78528	88588
4699	78545	88572
4700	78559	88553
4701	78574	88534
4702	78590	88516
4703	78605	88498
4704	78621	88480
4705	78636	88461
4706	78652	88444
4707	78667	88425
4708	78686	88411
4709	78703	88395
4710	78719	88378
4711	78734	88359
4712	78749	88340
4713	78765	88323
4714	78781	88305
4715	78797	88287
4716	78812	88269
4717	78828	88251
4718	78843	88233
4719	78859	88216
4720	78876	88198
4721	78895	88184
4722	78913	88169
4723	78928	88151
4724	78945	88135
4725	78962	88119
4726	78979	88102
4727	78994	88083
4728	79010	88065
4729	79024	88046
4730	79040	88028
4731	79054	88008
4732	79069	87990
4733	79084	87971
4734	79102	87956
4735	79119	87939
4736	79135	87922
4737	79152	87906
4738	79167	87887
4739	79183	87870
4740	79198	87851
4741	79213	87832
4742	79230	87816
4743	79246	87799
4744	79263	87782
4745	79280	87766
4746	79296	87749
4747	79315	87735
4748	79331	87717
4749	79347	87700
4750	79363	87682
4751	79379	87664
4752	79397	87649
4753	79412	87631
4754	79427	87612
4755	79445	87597
4756	79459	87577
4757	79475	87559
4758	79492	87543
4759	79507	87525
4760	79526	87511
4761	79544	87495
4762	79560	87478
4763	79577	87461
4764	79593	87444
4765	79608	87425
4766	79624	87408
4767	79639	87390
4768	79655	87372
4769	79671	87354
4770	79686	87336
4771	79703	87320
4772	79719	87302
4773	79738	87287
4774	79756	87273
4775	79774	87257
4776	79788	87237
