iter	RMSE
3219	2847.476919
3220	2847.414374
3221	2847.344585
3222	2847.261518
3223	2847.1542
3224	2847.057212
3225	2846.887781
3226	2846.73553
3227	2846.688499
3228	2846.579519
3229	2846.517027
3230	2846.147566
3231	2845.91535
3232	2845.694742
3233	2845.550399
3234	2845.401493
3235	2845.295697
3236	2845.036563
3237	2844.924926
3238	2844.775432
3239	2844.345266
3240	2844.098662
3241	2844.006569
3242	2843.878838
3243	2843.637718
3244	2843.347616
3245	2843.285542
3246	2842.932702
3247	2842.716923
3248	2842.661478
3249	2842.534778
3250	2842.424574
3251	2842.300487
3252	2842.196489
3253	2842.097479
3254	2841.866409
3255	2841.740642
3256	2841.519127
3257	2841.060929
3258	2840.901323
3259	2840.786709
3260	2840.679945
3261	2840.577109
3262	2840.433968
3263	2840.227685
3264	2840.171818
3265	2840.015547
3266	2839.840912
3267	2839.766267
3268	2839.339327
3269	2839.149562
3270	2838.974203
3271	2838.88404
3272	2838.728914
3273	2838.396792
3274	2838.307776
3275	2838.136512
3276	2837.864369
3277	2837.760082
3278	2837.5938
3279	2837.555068
3280	2837.189476
3281	2837.105692
3282	2836.910046
3283	2836.810293
3284	2836.624137
3285	2836.491924
3286	2836.437734
3287	2836.06992
3288	2835.963382
3289	2835.905135
3290	2835.711995
3291	2835.662014
3292	2835.46242
3293	2835.180511
3294	2834.978621
3295	2834.711767
3296	2834.625702
3297	2834.498706
3298	2834.41902
3299	2834.300034
3300	2834.1974
3301	2833.993406
3302	2833.818555
3303	2833.733024
3304	2833.701198
3305	2833.629254
3306	2833.469571
3307	2833.104413
3308	2832.797386
3309	2832.623047
3310	2832.477298
3311	2832.386488
3312	2832.238599
3313	2832.098346
3314	2832.030233
3315	2831.847872
3316	2831.698475
3317	2831.627616
3318	2831.45526
3319	2831.341509
3320	2831.241484
3321	2831.054149
3322	2830.992147
3323	2830.861724
3324	2830.794037
3325	2830.718206
3326	2830.636988
3327	2830.618435
3328	2830.44566
3329	2830.281108
3330	2830.13133
3331	2829.888155
3332	2829.739588
3333	2829.431502
3334	2829.262284
3335	2829.128085
3336	2829.048128
3337	2828.85153
3338	2828.394175
3339	2828.118076
3340	2827.94208
3341	2827.822517
3342	2827.758564
3343	2827.687773
3344	2827.482079
3345	2827.334284
3346	2827.258593
3347	2826.783136
3348	2826.473152
3349	2826.317176
3350	2826.255038
3351	2826.152489
3352	2826.001485
3353	2825.658902
3354	2825.528342
3355	2825.347612
3356	2825.257164
3357	2825.212792
3358	2824.986185
3359	2824.763709
3360	2824.464525
3361	2824.342874
3362	2824.251894
3363	2824.095366
3364	2823.941863
3365	2823.86389
3366	2823.80816
3367	2823.690251
3368	2823.609229
3369	2823.365777
3370	2823.076408
3371	2822.9507
3372	2822.38059
3373	2822.232691
3374	2822.162512
3375	2822.047671
3376	2821.957175
3377	2821.843848
3378	2821.810953
3379	2821.702789
3380	2821.517008
3381	2821.383533
3382	2821.302746
3383	2821.178625
3384	2821.076869
3385	2820.651536
3386	2820.545975
3387	2820.178503
3388	2819.795918
3389	2819.641382
3390	2819.517255
3391	2819.448432
3392	2819.164196
3393	2818.941004
3394	2818.87632
3395	2818.807038
3396	2818.470752
3397	2818.428807
3398	2818.368991
3399	2818.219466
3400	2818.0808
3401	2818.05837
3402	2817.612538
3403	2817.421308
3404	2817.271543
3405	2816.927566
3406	2816.763525
3407	2816.663493
3408	2816.515103
3409	2816.438718
3410	2816.251429
3411	2816.066378
3412	2815.979763
3413	2815.841411
3414	2815.650202
3415	2815.547324
3416	2815.370504
3417	2815.310642
3418	2815.122577
3419	2814.979817
3420	2814.88236
3421	2814.623314
3422	2814.526946
3423	2814.375004
3424	2814.286531
3425	2814.063966
3426	2813.995656
3427	2813.899881
3428	2813.794787
3429	2813.674247
3430	2813.580504
3431	2813.54586
3432	2813.380132
3433	2813.214376
3434	2813.073854
3435	2812.903796
3436	2812.437372
3437	2812.275359
3438	2812.150967
3439	2812.000763
3440	2811.816336
3441	2811.70817
3442	2811.494188
3443	2811.378362
3444	2811.2261
3445	2811.089976
3446	2811.021843
3447	2810.846326
3448	2810.655389
3449	2810.529742
3450	2810.346382
3451	2810.242367
3452	2810.091175
3453	2809.891057
3454	2809.834
3455	2809.646633
3456	2809.441109
3457	2809.178291
3458	2809.030257
3459	2808.97088
3460	2808.842651
3461	2808.719338
3462	2808.619649
3463	2808.604404
3464	2808.375085
3465	2808.278047
3466	2807.892319
3467	2807.657296
3468	2807.327674
3469	2807.192523
3470	2807.121844
3471	2806.889139
3472	2806.692794
3473	2806.462992
3474	2806.312367
3475	2806.227339
3476	2806.103738
3477	2805.972481
3478	2805.871764
3479	2805.784804
3480	2805.650847
3481	2805.49355
3482	2805.385731
3483	2805.10545
3484	2805.014411
3485	2804.925457
3486	2804.830433
3487	2804.596008
3488	2804.496413
3489	2804.313548
3490	2804.228708
3491	2804.138518
3492	2804.036503
3493	2803.892946
3494	2803.804943
3495	2803.74328
3496	2803.556639
3497	2803.515733
3498	2803.373275
3499	2803.30352
3500	2803.214555
3501	2803.122729
3502	2803.0496
3503	2802.883952
3504	2802.797393
3505	2802.596219
3506	2802.475664
3507	2802.346533
3508	2802.166719
3509	2802.027128
3510	2801.702273
3511	2801.590955
3512	2801.539792
3513	2801.438893
3514	2801.270879
3515	2800.950367
3516	2800.835432
3517	2800.498953
3518	2800.319296
3519	2800.089764
3520	2800.035626
3521	2799.876341
3522	2799.753606
3523	2799.618602
3524	2799.411364
3525	2799.055763
3526	2798.898423
3527	2798.771933
3528	2798.717632
3529	2798.558244
3530	2798.541473
3531	2798.478486
3532	2798.429576
3533	2798.351336
3534	2798.0585
3535	2797.714671
3536	2797.45319
3537	2797.359575
3538	2797.213228
3539	2797.158919
3540	2796.990791
3541	2796.883238
3542	2796.74242
3543	2796.679652
3544	2796.638601
3545	2796.59637
3546	2796.386925
3547	2796.257895
3548	2796.050336
3549	2795.913485
3550	2795.856692
3551	2795.750321
3552	2795.563011
3553	2795.500812
3554	2795.34953
3555	2795.107835
3556	2794.949963
3557	2794.834974
3558	2794.730391
3559	2794.646963
3560	2794.475413
3561	2794.408584
3562	2794.281572
3563	2794.187474
3564	2793.956241
3565	2793.824967
3566	2793.773864
3567	2793.704841
3568	2793.619941
3569	2793.513661
3570	2793.347955
3571	2793.275141
3572	2793.09605
3573	2793.027883
3574	2792.80455
3575	2792.71258
3576	2792.547485
3577	2792.374956
3578	2792.263943
3579	2792.136027
3580	2792.056775
3581	2791.943699
3582	2791.577058
3583	2791.297552
3584	2790.998402
3585	2790.921271
3586	2790.811046
3587	2790.715822
3588	2790.682327
3589	2790.587265
3590	2790.490741
3591	2790.406282
3592	2790.194752
3593	2789.871787
3594	2789.466887
3595	2789.368963
3596	2789.271247
3597	2789.083991
3598	2788.799046
3599	2788.717293
3600	2788.478588
3601	2788.401501
3602	2788.232953
3603	2788.165791
3604	2787.938545
3605	2787.831891
3606	2787.753712
3607	2787.614638
3608	2787.484333
3609	2787.383369
3610	2787.239838
3611	2787.076201
3612	2786.964301
3613	2786.832366
3614	2786.782424
3615	2786.678725
3616	2786.623127
3617	2786.431814
3618	2786.329703
3619	2786.097884
3620	2786.02022
3621	2785.894515
3622	2785.741532
3623	2785.616472
3624	2785.393047
3625	2785.321764
3626	2785.192957
3627	2785.107958
3628	2785.046631
3629	2784.954577
3630	2784.900651
3631	2784.794883
3632	2784.695267
3633	2784.602905
3634	2784.41601
3635	2784.107772
3636	2783.86489
3637	2783.724873
3638	2783.5908
3639	2783.466114
3640	2783.253902
3641	2782.997304
3642	2782.886123
3643	2782.752186
3644	2782.593479
3645	2782.442286
3646	2782.347727
3647	2782.305579
3648	2782.238688
3649	2782.116794
3650	2782.066538
3651	2781.724931
3652	2781.49779
3653	2781.178977
3654	2780.988902
3655	2780.797136
3656	2780.665361
3657	2780.605244
3658	2780.472959
3659	2780.360919
3660	2780.278941
3661	2780.001813
3662	2779.696634
3663	2779.479791
3664	2779.341572
3665	2779.277121
3666	2779.147342
3667	2779.039771
3668	2778.981887
3669	2778.797674
3670	2778.623738
3671	2778.590849
3672	2778.447266
3673	2778.177105
3674	2777.895608
3675	2777.756466
3676	2777.604899
3677	2777.409393
3678	2777.363032
3679	2777.277774
3680	2777.178319
3681	2776.953921
3682	2776.854886
3683	2776.753553
3684	2776.622451
3685	2776.242102
3686	2776.109048
3687	2776.03577
3688	2775.952381
3689	2775.828885
3690	2775.746082
3691	2775.700946
3692	2775.576548
3693	2775.521906
3694	2775.422938
3695	2775.36707
3696	2775.287835
3697	2774.911078
3698	2774.856149
3699	2774.768767
3700	2774.681419
3701	2774.631633
3702	2774.551446
3703	2774.485088
3704	2774.215151
3705	2774.090674
3706	2773.771445
3707	2773.631021
3708	2773.563334
3709	2773.443917
3710	2773.190828
3711	2773.096136
3712	2773.03729
3713	2772.760052
3714	2772.568422
3715	2772.521938
3716	2772.393073
3717	2772.170425
3718	2772.056044
3719	2771.966366
3720	2771.690981
3721	2771.595894
3722	2771.509186
3723	2771.297207
3724	2771.181999
3725	2771.106083
3726	2771.038137
3727	2770.928206
3728	2770.725247
3729	2770.604701
3730	2770.477138
3731	2770.255212
3732	2770.165821
3733	2770.072342
3734	2769.998999
3735	2769.857607
3736	2769.807141
3737	2769.667988
3738	2769.547095
3739	2769.465672
3740	2769.309777
3741	2769.149615
3742	2768.935844
3743	2768.875615
3744	2768.838234
3745	2768.725847
3746	2768.551936
3747	2768.437602
3748	2768.317921
3749	2768.205344
3750	2768.102521
3751	2768.013018
3752	2767.955807
3753	2767.772705
3754	2767.625507
3755	2767.490588
3756	2767.221077
3757	2767.051414
3758	2766.953071
3759	2766.834055
3760	2766.669635
3761	2766.608019
3762	2766.478815
3763	2766.283537
3764	2766.133602
3765	2766.067101
3766	2765.972997
3767	2765.898966
3768	2765.831138
3769	2765.781848
3770	2765.623175
3771	2765.524519
3772	2765.440449
3773	2765.170884
3774	2765.101648
3775	2765.01422
3776	2764.799533
3777	2764.694887
3778	2764.542051
3779	2764.484118
3780	2764.278669
3781	2764.208189
3782	2764.091062
3783	2764.078345
3784	2763.958576
3785	2763.831858
3786	2763.577704
3787	2763.533435
3788	2763.344163
3789	2763.305881
3790	2763.043578
3791	2762.969523
3792	2762.785796
3793	2762.658834
3794	2762.497261
3795	2762.286438
3796	2762.221596
3797	2762.161185
3798	2762.11254
3799	2762.00063
3800	2761.872651
3801	2761.746432
3802	2761.587806
3803	2761.403604
3804	2761.339363
3805	2761.220981
3806	2761.024893
3807	2760.855201
3808	2760.721893
3809	2760.633012
3810	2760.524793
3811	2760.486315
3812	2760.444563
3813	2760.393536
3814	2760.337629
3815	2760.167035
3816	2760.012346
3817	2759.962928
3818	2759.8582
3819	2759.644251
3820	2759.416904
3821	2759.352866
3822	2759.201385
3823	2759.098962
3824	2759.018531
3825	2758.877925
3826	2758.793421
3827	2758.7102
3828	2758.540059
3829	2758.459583
3830	2758.223247
3831	2758.144788
3832	2758.06531
3833	2757.811256
3834	2757.704619
3835	2757.574334
3836	2757.518003
3837	2757.377171
3838	2757.213679
3839	2757.154156
3840	2757.082422
3841	2756.955481
3842	2756.861815
3843	2756.754343
3844	2756.63427
3845	2756.564157
3846	2756.442706
3847	2756.388122
3848	2756.324744
3849	2756.248078
3850	2756.143223
3851	2756.082469
3852	2756.047009
3853	2755.940768
3854	2755.813532
3855	2755.695887
3856	2755.614659
3857	2755.506389
3858	2755.462534
3859	2755.421669
3860	2755.323157
3861	2755.178946
3862	2755.116758
3863	2755.028125
3864	2754.798741
3865	2754.735631
3866	2754.6547
3867	2754.192027
3868	2753.911082
3869	2753.693571
3870	2753.561637
3871	2753.505467
3872	2753.39267
3873	2753.272375
3874	2753.165952
3875	2753.042109
3876	2752.920325
3877	2752.795226
3878	2752.692978
3879	2752.60793
3880	2752.531936
3881	2752.36612
3882	2752.28881
3883	2752.188874
3884	2752.047312
3885	2751.975747
3886	2751.877181
3887	2751.474032
3888	2751.203842
3889	2751.099905
3890	2751.014031
3891	2750.894884
3892	2750.687739
3893	2750.569748
3894	2750.416172
3895	2750.297698
3896	2750.100037
3897	2750.007293
3898	2749.879248
3899	2749.827025
3900	2749.703238
3901	2749.517174
3902	2749.484864
3903	2749.402721
3904	2749.302175
3905	2749.288794
3906	2749.211455
3907	2748.957857
3908	2748.840279
3909	2748.768535
3910	2748.673719
3911	2748.601999
3912	2748.475996
3913	2748.393286
3914	2748.323707
3915	2748.133913
3916	2748.061552
3917	2747.944353
3918	2747.671312
3919	2747.59442
3920	2747.261702
3921	2747.196704
3922	2747.124426
3923	2747.040538
3924	2746.888221
3925	2746.827498
3926	2746.597752
3927	2746.426243
3928	2746.345764
3929	2746.298534
3930	2746.140555
3931	2745.980327
3932	2745.890787
3933	2745.796601
3934	2745.719099
3935	2745.669287
3936	2745.608138
3937	2745.431123
3938	2745.334073
3939	2745.190618
3940	2745.055367
3941	2744.871261
3942	2744.670488
3943	2744.530269
3944	2744.447378
3945	2744.352608
3946	2744.27034
3947	2744.230165
3948	2744.167621
3949	2743.937041
3950	2743.800669
3951	2743.676427
3952	2743.626438
3953	2743.463175
3954	2743.400006
3955	2743.324969
3956	2743.118437
3957	2742.897781
3958	2742.812264
3959	2742.774208
3960	2742.676871
3961	2742.592281
3962	2742.525644
3963	2742.509017
3964	2742.439104
3965	2742.354951
3966	2742.178388
3967	2741.991051
3968	2741.941719
3969	2741.755893
3970	2741.700488
3971	2741.653372
3972	2741.376592
3973	2741.112364
3974	2740.959783
3975	2740.845984
3976	2740.793797
3977	2740.682752
3978	2740.45422
3979	2740.381369
3980	2740.194961
3981	2739.952372
3982	2739.824707
3983	2739.754192
3984	2739.72292
3985	2739.659722
3986	2739.604484
3987	2739.463643
3988	2739.358034
3989	2739.28201
3990	2739.204286
3991	2739.100566
3992	2739.060438
3993	2738.944068
3994	2738.713348
3995	2738.567488
3996	2738.325061
3997	2738.164934
3998	2738.103506
3999	2737.859428
4000	2737.747261
4001	2737.676182
4002	2737.615909
4003	2737.371807
4004	2737.121202
4005	2736.898405
4006	2736.773145
4007	2736.580112
4008	2736.443389
4009	2736.105126
4010	2736.04181
4011	2735.958556
4012	2735.920507
4013	2735.749696
4014	2735.654219
4015	2735.392314
4016	2735.322459
4017	2735.185433
4018	2735.03447
4019	2734.952663
4020	2734.756009
4021	2734.702706
4022	2734.650485
4023	2734.587224
4024	2734.523026
4025	2734.446677
4026	2734.331446
4027	2734.127964
4028	2734.078781
4029	2734.029283
4030	2733.983807
4031	2733.783471
4032	2733.694812
4033	2733.628204
4034	2733.306671
4035	2733.236777
4036	2733.225217
4037	2733.017292
4038	2732.95339
4039	2732.864346
4040	2732.807276
4041	2732.695463
4042	2732.64593
4043	2732.603817
4044	2732.499726
4045	2732.331457
4046	2732.201812
4047	2732.137643
4048	2732.037053
4049	2731.927649
4050	2731.809266
4051	2731.737866
4052	2731.687784
4053	2731.281221
4054	2731.209699
4055	2730.610588
4056	2730.44745
4057	2730.158106
4058	2730.120227
4059	2729.919462
4060	2729.752588
4061	2729.647211
4062	2729.539027
4063	2729.503573
4064	2729.438079
4065	2729.283251
4066	2729.165415
4067	2729.071571
4068	2728.971393
4069	2728.922719
4070	2728.841323
4071	2728.73692
4072	2728.653177
4073	2728.426052
4074	2728.382608
4075	2728.220942
4076	2727.970589
4077	2727.878871
4078	2727.801928
4079	2727.664592
4080	2727.614659
4081	2727.484924
4082	2727.401169
4083	2727.127565
4084	2727.021646
4085	2726.863251
4086	2726.769972
4087	2726.668558
4088	2726.460769
4089	2726.41799
4090	2726.312355
4091	2726.252734
4092	2726.146107
4093	2726.127359
4094	2725.93767
4095	2725.883786
4096	2725.674434
4097	2725.560715
4098	2725.432451
4099	2725.347329
4100	2725.203037
4101	2725.071317
4102	2724.995803
4103	2724.716366
4104	2724.625722
4105	2724.517241
4106	2724.45382
4107	2724.388793
4108	2724.218935
4109	2724.094807
4110	2724.006568
4111	2723.954034
4112	2723.912207
4113	2723.675245
4114	2723.602996
4115	2723.559116
4116	2723.421788
4117	2723.310036
4118	2723.236808
4119	2723.068386
4120	2723.0141
4121	2722.956472
4122	2722.835607
4123	2722.686155
4124	2722.43824
4125	2722.332803
4126	2722.249008
4127	2722.167932
4128	2722.074399
4129	2721.974149
4130	2721.908892
4131	2721.846535
4132	2721.801574
4133	2721.726131
4134	2721.61451
4135	2721.472221
4136	2721.255211
4137	2721.108575
4138	2720.850252
4139	2720.718331
4140	2720.657756
4141	2720.53047
4142	2720.500248
4143	2720.415169
4144	2720.230398
4145	2720.099538
4146	2719.923194
4147	2719.698593
4148	2719.602459
4149	2719.506633
4150	2719.413619
4151	2719.202487
4152	2719.157762
4153	2719.010312
4154	2718.918918
4155	2718.852988
4156	2718.806059
4157	2718.67494
4158	2718.623733
4159	2718.570055
4160	2718.353453
4161	2718.237079
4162	2718.155516
4163	2718.051577
4164	2717.890647
4165	2717.835035
4166	2717.65033
4167	2717.399088
4168	2717.102228
4169	2716.950717
4170	2716.90297
4171	2716.841618
4172	2716.787193
4173	2716.638493
4174	2716.561055
4175	2716.482954
4176	2716.460587
4177	2715.947805
4178	2715.873404
4179	2715.773075
4180	2715.714927
4181	2715.600232
4182	2715.432041
4183	2715.336048
4184	2715.265215
4185	2715.187343
4186	2715.082056
4187	2714.904083
4188	2714.780038
4189	2714.635206
4190	2714.546772
4191	2714.461298
4192	2714.221805
4193	2713.981774
4194	2713.824662
4195	2713.579001
4196	2713.494639
4197	2713.447906
4198	2713.232638
4199	2713.19988
4200	2713.080423
4201	2713.019661
4202	2712.923472
4203	2712.787499
4204	2712.650391
4205	2712.578653
4206	2712.355946
4207	2712.245296
4208	2712.160545
4209	2712.016008
4210	2711.87281
4211	2711.812168
4212	2711.753986
4213	2711.690722
4214	2711.62638
4215	2711.514568
4216	2711.435058
4217	2711.296558
4218	2711.249962
4219	2711.132602
4220	2710.977918
4221	2710.923562
4222	2710.859787
4223	2710.770401
4224	2710.594684
4225	2710.448876
4226	2710.289018
4227	2710.177679
4228	2709.965061
4229	2709.869576
4230	2709.526519
4231	2709.48374
4232	2709.41684
4233	2709.264164
4234	2709.128092
4235	2709.067687
4236	2708.961398
4237	2708.853879
4238	2708.757308
4239	2708.590656
4240	2708.454197
4241	2708.417729
4242	2708.364816
4243	2708.284378
4244	2708.188505
4245	2708.020953
4246	2707.634772
4247	2707.56495
4248	2707.405275
4249	2707.30803
4250	2707.273348
4251	2707.20127
4252	2707.076442
4253	2706.856597
4254	2706.802255
4255	2706.683419
4256	2706.600035
4257	2706.468038
4258	2706.379403
4259	2706.262269
4260	2706.217127
4261	2706.086451
4262	2705.937441
4263	2705.877387
4264	2705.842885
4265	2705.629674
4266	2705.472552
4267	2705.180584
4268	2705.066666
4269	2704.988612
4270	2704.892792
4271	2704.770481
4272	2704.615485
4273	2704.512706
4274	2704.445171
4275	2703.905627
4276	2703.857949
4277	2703.771801
4278	2703.608082
4279	2703.526595
4280	2703.438131
4281	2703.364053
4282	2702.952085
4283	2702.895807
4284	2702.856041
4285	2702.639263
4286	2702.499579
4287	2702.423659
4288	2702.334213
4289	2702.246473
4290	2701.98398
4291	2701.6199
4292	2701.573079
4293	2701.441412
4294	2701.283887
4295	2701.173193
4296	2701.054462
4297	2700.843455
4298	2700.782211
4299	2700.695187
4300	2700.567521
4301	2700.430748
4302	2700.228228
4303	2700.121406
4304	2700.102998
4305	2699.958474
4306	2699.90421
4307	2699.831746
4308	2699.626931
4309	2699.486749
4310	2699.252231
4311	2699.195788
4312	2699.112861
4313	2698.963531
4314	2698.827057
4315	2698.749766
4316	2698.663218
4317	2698.575446
4318	2698.399499
4319	2698.354533
4320	2698.171921
4321	2698.08908
4322	2697.806672
4323	2697.716409
4324	2697.538215
4325	2697.431479
4326	2697.285582
4327	2697.237317
4328	2697.116891
4329	2697.027394
4330	2696.966382
4331	2696.835437
4332	2696.762383
4333	2696.688358
4334	2696.368532
4335	2696.309901
4336	2695.988965
4337	2695.799545
4338	2695.753077
4339	2695.711275
4340	2695.622948
4341	2695.603602
4342	2695.525536
4343	2695.370327
4344	2695.235214
4345	2695.067219
4346	2694.96244
4347	2694.785803
4348	2694.608495
4349	2694.497981
4350	2694.374302
4351	2694.254081
4352	2694.198843
4353	2694.081651
4354	2693.999756
4355	2693.897983
4356	2693.654863
4357	2693.510448
4358	2693.442506
4359	2693.368683
4360	2693.272642
4361	2693.218459
4362	2693.121312
4363	2692.92654
4364	2692.813026
4365	2692.636252
4366	2692.573825
4367	2692.399601
4368	2692.35275
4369	2692.122233
4370	2692.095632
4371	2692.043597
4372	2691.984957
4373	2691.800819
4374	2691.694731
4375	2691.656302
4376	2691.615999
4377	2691.575918
4378	2691.524662
4379	2691.335083
4380	2691.266511
4381	2691.182906
4382	2691.077232
4383	2691.041446
4384	2690.980375
4385	2690.887727
4386	2690.554883
4387	2690.451705
4388	2690.161481
4389	2689.989686
4390	2689.873144
4391	2689.800993
4392	2689.780222
4393	2689.691396
4394	2689.655359
4395	2689.555081
4396	2689.53088
4397	2689.361081
4398	2689.263373
4399	2689.174157
4400	2689.129357
4401	2689.107656
4402	2688.805358
4403	2688.757399
4404	2688.685331
4405	2688.483439
4406	2688.414034
4407	2688.349914
4408	2688.290191
4409	2688.126162
4410	2687.939352
4411	2687.713281
4412	2687.533773
4413	2687.357762
4414	2687.289287
4415	2687.175336
4416	2687.057306
4417	2686.900651
4418	2686.805222
4419	2686.743783
4420	2686.619167
4421	2686.572544
4422	2686.518705
4423	2686.462157
4424	2686.311896
4425	2686.144821
4426	2686.050872
4427	2685.916625
4428	2685.753446
4429	2685.685944
4430	2685.534871
4431	2685.489425
4432	2685.323119
4433	2685.225239
4434	2685.128501
4435	2685.050907
4436	2685.005972
4437	2684.863616
4438	2684.740867
4439	2684.680965
4440	2684.619633
4441	2684.550213
4442	2684.487748
4443	2684.412468
4444	2684.318906
4445	2684.214999
4446	2684.125228
4447	2684.079252
4448	2684.011197
4449	2683.965874
4450	2683.81888
4451	2683.688781
4452	2683.61676
4453	2683.603401
4454	2683.503001
4455	2683.395168
4456	2683.322223
4457	2683.277004
4458	2683.225471
4459	2683.13669
4460	2682.982656
4461	2682.911568
4462	2682.782526
4463	2682.730074
4464	2682.628284
4465	2682.557638
4466	2682.498462
4467	2682.385764
4468	2682.305976
4469	2682.230116
4470	2682.109318
4471	2682.029329
4472	2681.863273
4473	2681.599797
4474	2681.554587
4475	2681.476951
4476	2681.450091
4477	2681.25243
4478	2681.135992
4479	2681.015564
4480	2680.868012
4481	2680.832838
4482	2680.70677
4483	2680.530101
4484	2680.427852
4485	2680.391996
4486	2680.205357
4487	2680.102632
4488	2680.039353
4489	2680.008895
4490	2679.976851
4491	2679.920195
4492	2679.83526
4493	2679.77342
4494	2679.712247
4495	2679.517437
4496	2679.460395
4497	2679.43043
4498	2679.299141
4499	2679.238314
4500	2679.212593
4501	2679.142405
4502	2679.087686
4503	2679.023032
4504	2678.980936
4505	2678.738161
4506	2678.656903
4507	2678.444539
4508	2678.372772
4509	2678.30305
4510	2678.262687
4511	2678.184195
4512	2678.107432
4513	2677.954975
4514	2677.879901
4515	2677.834457
4516	2677.694164
4517	2677.660694
4518	2677.620178
4519	2677.535471
4520	2677.48118
4521	2677.346076
4522	2677.259718
4523	2677.203427
4524	2677.072801
4525	2676.977597
4526	2676.84988
4527	2676.714856
4528	2676.59485
4529	2676.472551
4530	2676.285146
4531	2676.238205
4532	2676.1216
4533	2675.799746
4534	2675.701363
4535	2675.624833
4536	2675.574651
4537	2675.382104
4538	2675.342424
4539	2675.263982
4540	2675.19921
4541	2675.157001
4542	2675.09999
4543	2675.009788
4544	2674.975325
4545	2674.895652
4546	2674.810477
4547	2674.745413
4548	2674.615831
4549	2674.491877
4550	2674.417479
4551	2674.351466
4552	2674.339352
4553	2674.291453
4554	2674.235709
4555	2673.8605
4556	2673.795237
4557	2673.570902
4558	2673.518587
4559	2673.431833
4560	2673.359941
4561	2673.306262
4562	2673.220506
4563	2673.011523
4564	2672.769862
4565	2672.727671
4566	2672.66523
4567	2672.598436
4568	2672.501092
4569	2672.428555
4570	2672.373333
4571	2672.210978
4572	2672.127812
4573	2672.06201
4574	2671.952173
4575	2671.892342
4576	2671.740704
4577	2671.636214
4578	2671.578815
4579	2671.498792
4580	2671.398734
4581	2671.241954
4582	2671.17594
4583	2671.053681
4584	2670.954253
4585	2670.666876
4586	2670.604455
4587	2670.51262
4588	2670.403903
4589	2670.340029
4590	2670.266974
4591	2670.1507
4592	2670.099485
4593	2670.001902
4594	2669.956475
4595	2669.841644
4596	2669.783316
4597	2669.747871
4598	2669.610902
4599	2669.526332
4600	2669.467869
4601	2669.272985
4602	2668.934561
4603	2668.890182
4604	2668.727678
4605	2668.674292
4606	2668.564244
4607	2668.541661
4608	2668.450312
4609	2668.412559
4610	2668.329595
4611	2668.206683
4612	2668.134955
4613	2668.060183
4614	2667.917745
4615	2667.853568
4616	2667.639265
4617	2667.514006
4618	2667.356052
4619	2667.288598
4620	2666.961299
4621	2666.806346
4622	2666.549899
4623	2666.477771
4624	2666.207147
4625	2666.146153
4626	2666.071634
4627	2666.033068
4628	2665.848282
4629	2665.790121
4630	2665.686616
4631	2665.505092
4632	2665.355597
4633	2665.248931
4634	2665.116913
4635	2665.063046
4636	2665.006141
4637	2664.897989
4638	2664.729716
4639	2664.496331
4640	2664.419601
4641	2664.260717
4642	2664.122824
4643	2663.840837
4644	2663.721967
4645	2663.426616
4646	2663.329705
4647	2663.238082
4648	2663.186936
4649	2662.824015
4650	2662.77293
4651	2662.708073
4652	2662.646695
4653	2662.599078
4654	2662.540569
4655	2662.366008
4656	2662.314579
4657	2662.122977
4658	2661.554504
4659	2661.454854
4660	2661.391572
4661	2661.297444
4662	2661.195792
4663	2661.035182
4664	2660.882697
4665	2660.812908
4666	2660.693383
4667	2660.460637
4668	2660.365446
4669	2660.251278
4670	2660.167903
4671	2660.141917
4672	2660.07638
4673	2660.01632
4674	2659.988112
4675	2659.896085
4676	2659.811482
4677	2659.720319
4678	2659.682863
4679	2659.619811
4680	2659.581121
4681	2659.470753
4682	2659.399178
4683	2659.310616
4684	2659.203321
4685	2659.114816
4686	2659.02921
4687	2658.969118
4688	2658.926653
4689	2658.793443
4690	2658.699592
4691	2658.622499
4692	2658.514599
4693	2658.480619
4694	2658.312483
4695	2658.255769
4696	2658.095034
4697	2658.006343
4698	2657.939201
4699	2657.84057
4700	2657.791886
4701	2657.747553
4702	2657.677979
4703	2657.605617
4704	2657.52929
4705	2657.449504
4706	2657.217121
4707	2657.181795
4708	2657.130478
4709	2657.013919
4710	2656.998633
4711	2656.963386
4712	2656.919694
4713	2656.853171
4714	2656.672601
4715	2656.602461
4716	2656.51263
4717	2656.489962
4718	2656.3821
4719	2656.322808
4720	2656.222024
4721	2656.158079
4722	2656.115664
4723	2656.077746
4724	2655.892758
4725	2655.676511
4726	2655.52984
4727	2655.28979
4728	2655.078464
4729	2655.041705
4730	2655.021692
4731	2654.989643
4732	2654.607481
4733	2654.57616
4734	2654.549394
4735	2654.473387
4736	2654.359611
4737	2654.289764
4738	2654.171054
4739	2654.043466
4740	2653.936932
4741	2653.864793
4742	2653.665637
4743	2653.613956
4744	2653.541022
4745	2653.45881
4746	2653.40306
4747	2653.327372
4748	2653.274679
4749	2653.2374
4750	2653.202683
4751	2653.100601
4752	2652.971228
4753	2652.927945
4754	2652.882263
4755	2652.771866
4756	2652.730995
4757	2652.476206
4758	2652.330234
4759	2652.27661
4760	2652.210401
4761	2652.144575
4762	2652.078548
4763	2651.845984
4764	2651.758716
4765	2651.614034
4766	2651.464662
4767	2651.434873
4768	2651.397068
4769	2651.282084
4770	2651.177857
4771	2650.972152
4772	2650.85319
